report_date,product_code,product_name,product_series,product_type,channel,risk_level,open_type,holding_period_days,inception_date,running_days,product_scale_bn,scale_wow_bn,scale_mom_bn,latest_nav,daily_nav_change_bp,since_inception_annual_return,return_1m,return_3m,return_6m,return_1y,return_ytd,max_drawdown,volatility,sharpe,benchmark_lower,benchmark_upper,benchmark_status,evidence_id
2025-03-21,WP0049,多元配置混合类样例049,悦享固收,混合类,个金,R3,日开,1,2023-04-14,707,14.7075,0.1054,-0.1253,0.978216,17.15,-0.022996,0.002383,-0.035961,0.016443,-0.022996,-0.011267,-0.139261,0.113554,-0.378643,0.0412,0.0688,below_lower,ev_snapshot_WP0049_20250321
2025-03-21,WP0050,现金优选QDII样例050,封闭精选,QDII,私银,R5,7天,7,2022-09-02,931,22.2232,0.1623,-0.0458,0.972974,8.22,-0.042177,-0.021423,-0.024732,-0.075289,-0.042177,-0.058206,-0.147605,0.127619,-0.487207,0.0413,0.0747,below_lower,ev_snapshot_WP0050_20250321
2025-03-21,WP0051,多元配置现金管理样例051,多元配置,现金管理,对公,R1,14天,14,2023-01-27,784,24.5027,-0.0819,-0.1288,1.031838,2.7,0.028612,0.003296,0.006786,0.011888,0.028612,0.003706,-0.001159,0.004833,1.781872,0.0011,0.0349,in_range,ev_snapshot_WP0051_20250321
2025-03-21,WP0052,封闭精选封闭式样例052,全球配置,封闭式,直销,R4,21天,21,2024-04-05,350,6.129,0.0348,-0.0141,0.970648,-19.3,-0.030919,0.018303,0.024142,-0.026542,-0.030919,0.027095,-0.096196,0.058067,-0.876897,0.032,0.048,below_lower,ev_snapshot_WP0052_20250321
2025-03-21,WP0053,多元配置最短持有期型样例053,持有期增强,最短持有期型,百信,R3,30天,30,2022-08-05,959,12.9383,-0.1009,0.5224,0.983845,3.42,-0.018771,0.003728,0.014692,0.002927,-0.018771,0.008149,-0.039515,0.030017,-1.291651,0.0188,0.0532,below_lower,ev_snapshot_WP0053_20250321
2025-03-21,WP0054,多元配置日开型样例054,现金优选,日开型,交行,R1,60天,60,2023-03-17,735,13.7908,-0.1235,0.0722,1.044464,1.45,0.04324,0.005252,0.012526,0.016996,0.04324,0.008197,-0.001307,0.0068,3.417605,0.0124,0.0316,above_upper,ev_snapshot_WP0054_20250321
2025-03-21,WP0055,稳健添利纯固收样例055,稳健添利,纯固收,厦门银行,R2,90天,90,2023-06-23,637,31.1282,-0.0376,-0.3132,1.021413,-13.44,0.025253,-0.013235,-0.017437,-0.015874,0.025253,-0.011696,-0.019924,0.022734,0.231041,0.0186,0.0434,in_range,ev_snapshot_WP0055_20250321
2025-03-21,WP0056,稳健添利固收增强样例056,现金优选,固收增强,邮惠万家,R2,120天,120,2022-07-08,987,20.1706,-0.251,-0.2428,1.066095,2.27,0.056971,0.014643,0.025187,0.026065,0.056971,0.011349,-0.014228,0.032072,1.152743,0.0321,0.0519,above_upper,ev_snapshot_WP0056_20250321
2025-03-21,WP0057,现金优选多资产样例057,稳健添利,多资产,个金,R4,180天,180,2022-09-30,903,13.4947,0.1769,-0.0878,1.07293,-21.22,0.048208,-0.002308,0.001535,0.044823,0.048208,0.010028,-0.040008,0.064479,0.437479,0.0346,0.0694,in_range,ev_snapshot_WP0057_20250321
2025-03-21,WP0058,持有期增强混合类样例058,悦享固收,混合类,私银,R3,270天,270,2022-06-03,1022,20.1579,0.0594,0.038,0.94232,11.85,-0.060151,0.032455,-0.054706,-0.092396,-0.060151,0.0379,-0.147962,0.093378,-0.858346,0.0428,0.0672,below_lower,ev_snapshot_WP0058_20250321
2025-03-21,WP0059,悦享固收QDII样例059,稳健添利,QDII,对公,R3,360天,360,2022-06-24,1001,19.3651,-0.0197,-0.0807,0.886808,55.45,-0.069863,0.069577,0.187562,0.088232,-0.069863,0.096587,-0.235964,0.17944,-0.500798,0.0513,0.0647,below_lower,ev_snapshot_WP0059_20250321
2025-03-21,WP0060,全球配置现金管理样例060,全球配置,现金管理,直销,R1,1年封闭,365,2023-08-18,581,30.7098,-0.0677,-0.1488,1.020836,1.36,0.024011,0.002444,0.007871,0.011107,0.024011,0.005206,-0.000611,0.003114,1.288399,0.0015,0.0345,in_range,ev_snapshot_WP0060_20250321
2025-03-21,WP0061,现金优选封闭式样例061,现金优选,封闭式,百信,R2,日开,1,2023-02-17,763,7.6643,0.12,0.0499,1.141651,-0.04,0.138376,0.01912,0.042173,0.059038,0.138376,0.026954,-0.020895,0.050712,2.334291,0.0238,0.0562,above_upper,ev_snapshot_WP0061_20250321
2025-03-21,WP0062,全球配置最短持有期型样例062,稳健添利,最短持有期型,交行,R2,7天,7,2022-11-04,868,13.5982,-0.1304,-0.569,1.009049,-5.95,0.008349,-0.008063,0.001886,0.0175,0.008349,-0.002266,-0.026508,0.026921,-0.432782,0.0245,0.0475,below_lower,ev_snapshot_WP0062_20250321
2025-03-21,WP0063,多元配置日开型样例063,现金优选,日开型,厦门银行,R1,14天,14,2023-09-08,560,11.2862,0.1485,0.0294,1.031984,-0.68,0.026327,0.001553,0.004293,0.01226,0.026327,0.005766,-0.003126,0.007841,0.806914,0.0089,0.0351,in_range,ev_snapshot_WP0063_20250321
2025-03-21,WP0064,封闭精选纯固收样例064,稳健添利,纯固收,邮惠万家,R2,21天,21,2022-02-11,1134,13.7744,-0.0008,-0.0373,0.994507,-3.92,-0.004761,0.002341,-0.010194,-0.029421,-0.004761,-0.005821,-0.034146,0.026533,-0.933251,0.0137,0.0483,below_lower,ev_snapshot_WP0064_20250321
2025-03-21,WP0065,稳健添利固收增强样例065,持有期增强,固收增强,个金,R3,30天,30,2022-05-06,1050,6.4634,-0.2627,-0.1403,1.038861,11.18,0.037441,0.009797,0.039355,0.0107,0.037441,0.009712,-0.035302,0.044492,0.391996,0.0332,0.0508,in_range,ev_snapshot_WP0065_20250321
2025-03-21,WP0066,悦享固收多资产样例066,悦享固收,多资产,私银,R3,60天,60,2023-08-25,574,17.0322,0.0675,0.0543,1.023272,-9.71,0.032141,0.014462,-0.041194,0.004469,0.032141,-0.032961,-0.086653,0.081121,0.149668,0.0348,0.0692,below_lower,ev_snapshot_WP0066_20250321
2025-03-21,WP0067,悦享固收混合类样例067,多元配置,混合类,对公,R4,90天,90,2022-03-11,1106,10.0005,0.0281,0.2273,1.192867,-51.65,0.14959,-0.011279,-0.028065,0.055245,0.14959,0.012797,-0.047753,0.109851,1.179687,0.0477,0.0623,above_upper,ev_snapshot_WP0067_20250321
2025-03-21,WP0068,悦享固收QDII样例068,持有期增强,QDII,直销,R5,120天,120,2023-08-25,574,2.3912,0.1113,0.2245,0.892227,-33.98,-0.028452,0.00699,0.065982,0.001997,-0.028452,0.049154,-0.134422,0.142383,-0.340292,0.0456,0.0704,below_lower,ev_snapshot_WP0068_20250321
2025-03-21,WP0069,现金优选现金管理样例069,稳健添利,现金管理,百信,R1,180天,180,2022-04-08,1078,21.2796,-0.0375,0.3116,1.015946,0.96,0.019171,0.001736,0.008725,0.008967,0.019171,0.004053,-0.002649,0.005585,-0.148486,0.0008,0.0352,in_range,ev_snapshot_WP0069_20250321
2025-03-21,WP0070,悦享固收封闭式样例070,持有期增强,封闭式,交行,R2,270天,270,2023-02-24,756,6.7787,0.0023,-0.0314,1.049513,21.4,0.031586,0.019758,0.00759,0.012197,0.031586,0.012697,-0.035224,0.043247,0.267908,0.026,0.054,in_range,ev_snapshot_WP0070_20250321
2025-03-21,WP0071,封闭精选最短持有期型样例071,悦享固收,最短持有期型,厦门银行,R3,360天,360,2022-04-08,1078,12.8902,-0.1013,-0.1478,1.064486,-0.34,0.066502,-0.002438,0.028858,0.049066,0.066502,0.008584,-0.008081,0.026499,1.754854,0.0182,0.0538,above_upper,ev_snapshot_WP0071_20250321
2025-03-21,WP0072,悦享固收日开型样例072,多元配置,日开型,邮惠万家,R1,1年封闭,365,2022-08-12,952,12.9179,0.0368,0.0264,1.028469,3.83,0.02038,0.003823,0.005597,0.011618,0.02038,0.002541,-0.002689,0.007946,0.047879,0.0103,0.0337,in_range,ev_snapshot_WP0072_20250321
2025-03-21,WP0073,悦享固收纯固收样例073,现金优选,纯固收,个金,R2,日开,1,2023-11-24,483,20.5113,0.072,-0.0718,1.029604,-5.91,0.018466,-0.005111,-0.011595,-0.00746,0.018466,-0.008649,-0.013008,0.021209,-0.072325,0.0137,0.0483,in_range,ev_snapshot_WP0073_20250321
2025-03-21,WP0074,全球配置固收增强样例074,持有期增强,固收增强,私银,R2,7天,7,2022-04-15,1071,18.6269,-0.1873,-0.2292,0.997601,-9.37,0.006068,0.002312,0.014735,0.015409,0.006068,0.009987,-0.063193,0.03815,-0.365192,0.0278,0.0562,below_lower,ev_snapshot_WP0074_20250321
2025-03-21,WP0075,封闭精选多资产样例075,多元配置,多资产,对公,R3,14天,14,2023-11-03,504,5.553,0.1538,0.2535,1.13564,2.54,0.148286,0.013442,0.005946,0.085678,0.148286,0.002985,-0.020871,0.062337,2.057935,0.0441,0.0599,above_upper,ev_snapshot_WP0075_20250321
2025-03-21,WP0076,持有期增强混合类样例076,持有期增强,混合类,直销,R3,21天,21,2023-01-06,805,16.7375,0.1015,0.4497,1.262142,58.02,0.24057,0.006683,0.061647,0.039765,0.24057,0.025981,-0.045253,0.123798,1.781692,0.0475,0.0625,above_upper,ev_snapshot_WP0076_20250321
2025-03-21,WP0077,封闭精选QDII样例077,封闭精选,QDII,百信,R3,30天,30,2023-07-07,623,8.0513,-0.0401,0.346,1.161495,-50.57,0.209511,-0.019235,-0.009631,0.072018,0.209511,-0.021155,-0.068215,0.160589,1.180103,0.0511,0.0649,above_upper,ev_snapshot_WP0077_20250321
2025-03-21,WP0078,稳健添利现金管理样例078,悦享固收,现金管理,交行,R1,60天,60,2023-04-21,700,6.3377,0.0828,0.1457,1.034284,0.67,0.028142,0.001869,0.005553,0.013468,0.028142,0.003296,-0.000363,0.003418,2.382099,0.0067,0.0293,in_range,ev_snapshot_WP0078_20250321
2025-03-21,WP0079,悦享固收封闭式样例079,持有期增强,封闭式,厦门银行,R3,90天,90,2022-09-16,917,18.7003,-0.0667,-0.1077,0.913405,-10.07,-0.088497,-0.027179,-0.03822,-0.035961,-0.088497,-0.027065,-0.102835,0.058604,-1.851357,0.0333,0.0467,below_lower,ev_snapshot_WP0079_20250321
2025-03-21,WP0080,全球配置最短持有期型样例080,现金优选,最短持有期型,邮惠万家,R3,120天,120,2022-12-30,812,13.9785,-0.0872,0.11,1.049599,3.07,0.050007,0.006121,0.007424,0.023823,0.050007,0.017358,-0.01187,0.024718,1.214013,0.0269,0.0451,above_upper,ev_snapshot_WP0080_20250321
2025-03-21,WP0081,封闭精选日开型样例081,悦享固收,日开型,个金,R2,180天,180,2022-07-29,966,16.3975,-0.0741,-0.0816,1.026351,1.73,0.027097,0.001721,0.007093,0.012513,0.027097,0.004189,-0.001904,0.006749,1.051549,0.0155,0.0285,in_range,ev_snapshot_WP0081_20250321
2025-03-21,WP0082,封闭精选纯固收样例082,悦享固收,纯固收,私银,R2,270天,270,2023-12-01,476,1.4041,0.0871,0.1013,0.994352,4.54,-0.004803,0.006146,0.01933,0.023692,-0.004803,0.010617,-0.031503,0.018167,-1.365259,0.0219,0.0401,below_lower,ev_snapshot_WP0082_20250321
2025-03-21,WP0083,现金优选固收增强样例083,封闭精选,固收增强,对公,R3,360天,360,2022-04-15,1071,18.6658,-0.14,0.2407,1.113867,-7.77,0.092368,0.015679,0.021024,0.03604,0.092368,0.017944,-0.020155,0.038991,1.856036,0.0315,0.0525,above_upper,ev_snapshot_WP0083_20250321
2025-03-21,WP0084,全球配置多资产样例084,全球配置,多资产,直销,R3,1年封闭,365,2023-06-23,637,15.4904,0.0079,-0.2202,1.009824,1.52,0.019341,0.007978,0.03259,0.017568,0.019341,0.001389,-0.066042,0.051936,-0.012697,0.0355,0.0685,below_lower,ev_snapshot_WP0084_20250321
2025-03-21,WP0085,悦享固收混合类样例085,悦享固收,混合类,百信,R4,日开,1,2024-03-29,357,9.1528,-0.0147,0.0729,0.914426,-0.45,-0.081635,-0.001119,0.030213,-0.054999,-0.081635,-0.014098,-0.125316,0.073154,-1.389327,0.0387,0.0713,below_lower,ev_snapshot_WP0085_20250321
2025-03-21,WP0086,多元配置QDII样例086,多元配置,QDII,交行,R3,7天,7,2023-08-18,581,9.8912,0.0105,0.0742,0.996553,-19.86,0.018633,-0.034927,0.007232,0.000597,0.018633,-0.014563,-0.099683,0.099812,-0.013697,0.0471,0.0689,below_lower,ev_snapshot_WP0086_20250321
2025-03-21,WP0087,悦享固收现金管理样例087,悦享固收,现金管理,厦门银行,R1,14天,14,2022-07-29,966,22.8555,0.2057,-0.1341,1.029029,1.78,0.023607,0.001831,0.004685,0.011128,0.023607,0.003436,-0.000527,0.003465,1.04087,0.0098,0.0262,in_range,ev_snapshot_WP0087_20250321
2025-03-21,WP0088,封闭精选封闭式样例088,封闭精选,封闭式,邮惠万家,R4,21天,21,2022-01-28,1148,0.9517,-0.0659,0.2146,0.979678,-11.26,-0.017939,0.001497,-0.013749,-0.006157,-0.017939,0.001193,-0.040308,0.046987,-0.807434,0.0247,0.0553,below_lower,ev_snapshot_WP0088_20250321
2025-03-21,WP0089,封闭精选最短持有期型样例089,多元配置,最短持有期型,个金,R3,30天,30,2024-03-01,385,3.5095,0.1236,0.1887,1.086738,1.06,0.093623,0.016294,0.038651,0.038792,0.093623,0.025501,-0.006588,0.02516,2.926219,0.0242,0.0478,above_upper,ev_snapshot_WP0089_20250321
2025-03-21,WP0090,现金优选日开型样例090,全球配置,日开型,私银,R2,60天,60,2023-04-28,693,18.4116,-0.0165,-0.0336,1.031737,0.57,0.026778,0.000694,0.003849,0.013307,0.026778,0.000677,-0.001618,0.004343,1.560454,0.0058,0.0382,in_range,ev_snapshot_WP0090_20250321
2025-03-21,WP0091,多元配置纯固收样例091,全球配置,纯固收,对公,R2,90天,90,2023-08-04,595,33.7765,-0.0783,-0.0049,1.046763,1.13,0.042234,-0.002196,-0.001691,0.01006,0.042234,0.00254,-0.010757,0.017721,1.254677,0.0176,0.0444,in_range,ev_snapshot_WP0091_20250321
2025-03-21,WP0092,封闭精选固收增强样例092,封闭精选,固收增强,直销,R2,120天,120,2022-12-23,819,4.7315,0.0977,0.5013,1.112034,23.04,0.106985,0.021108,0.025831,0.080056,0.106985,0.015026,-0.031158,0.05513,1.577826,0.0353,0.0487,above_upper,ev_snapshot_WP0092_20250321
2025-03-21,WP0093,悦享固收多资产样例093,封闭精选,多资产,百信,R3,180天,180,2022-11-25,847,19.5681,0.2058,0.0525,1.047492,-19.72,0.014794,0.025715,0.000243,-0.017567,0.014794,0.010547,-0.058389,0.079397,-0.065566,0.0409,0.0631,below_lower,ev_snapshot_WP0093_20250321
2025-03-21,WP0094,悦享固收混合类样例094,悦享固收,混合类,交行,R4,270天,270,2024-02-02,413,7.5734,0.0369,0.2764,0.943701,27.55,-0.059314,0.009671,0.007365,-0.014456,-0.059314,0.018694,-0.113574,0.09338,-0.849369,0.041,0.069,below_lower,ev_snapshot_WP0094_20250321
2025-03-21,WP0095,稳健添利QDII样例095,全球配置,QDII,厦门银行,R3,360天,360,2022-03-11,1106,10.6092,-0.0189,-0.1377,1.151518,-42.96,0.100984,-0.016792,-0.104325,-0.086255,0.100984,-0.002159,-0.108286,0.126589,0.639738,0.0421,0.0739,above_upper,ev_snapshot_WP0095_20250321
2025-03-21,WP0096,悦享固收现金管理样例096,稳健添利,现金管理,邮惠万家,R1,1年封闭,365,2022-06-03,1022,9.2124,-0.1335,-0.1949,1.012585,1.74,0.014862,0.002637,0.00196,0.006636,0.014862,0.002048,-0.000997,0.003366,-1.526559,0.0009,0.0351,in_range,ev_snapshot_WP0096_20250321
2025-03-28,WP0001,现金优选纯固收样例001,多元配置,纯固收,个金,R2,日开,1,2024-02-16,406,7.472,-0.0223,-0.087,1.020964,-8.26,0.019392,-0.005063,-0.006648,0.00117,0.019392,-0.002251,-0.012155,0.016523,-0.036792,0.0133,0.0487,in_range,ev_snapshot_WP0001_20250328
2025-03-28,WP0002,封闭精选固收增强样例002,多元配置,固收增强,私银,R2,7天,7,2022-05-27,1036,4.4337,0.0761,0.3391,1.101499,-28.62,0.124893,0.009599,0.011878,0.023268,0.124893,-0.001398,-0.015199,0.050309,2.084994,0.0319,0.0521,above_upper,ev_snapshot_WP0002_20250328
2025-03-28,WP0003,持有期增强多资产样例003,持有期增强,多资产,对公,R4,14天,14,2023-01-27,791,17.5232,0.0512,0.2185,1.073364,14.22,0.099233,0.003634,0.033998,0.021578,0.099233,0.042936,-0.033642,0.08177,0.968983,0.0356,0.0684,above_upper,ev_snapshot_WP0003_20250328
2025-03-28,WP0004,悦享固收混合类样例004,现金优选,混合类,直销,R3,21天,21,2023-05-12,686,17.1252,-0.0652,-0.193,1.033461,-15.44,0.05235,-0.053451,-0.026583,0.003244,0.05235,-0.049111,-0.068184,0.103673,0.312034,0.0435,0.0665,in_range,ev_snapshot_WP0004_20250328
2025-03-28,WP0005,全球配置QDII样例005,现金优选,QDII,百信,R5,30天,30,2022-06-03,1029,16.0887,-0.0272,0.0756,1.128783,39.87,0.074262,0.020357,0.055828,0.123716,0.074262,0.053144,-0.099794,0.108974,0.497938,0.0477,0.0683,above_upper,ev_snapshot_WP0005_20250328
2025-03-28,WP0006,稳健添利现金管理样例006,封闭精选,现金管理,交行,R1,60天,60,2022-01-21,1162,33.3598,-0.1006,-0.1445,1.019869,-1.72,0.015284,0.000309,0.002414,0.007251,0.015284,0.002312,-0.001517,0.004353,-1.08348,0.0085,0.0275,in_range,ev_snapshot_WP0006_20250328
2025-03-28,WP0007,封闭精选封闭式样例007,悦享固收,封闭式,厦门银行,R4,90天,90,2022-11-25,854,22.4123,0.171,0.3049,0.956496,-38.28,-0.022783,-0.001419,-0.027697,-0.013291,-0.022783,-0.008766,-0.040324,0.066611,-0.642283,0.025,0.055,below_lower,ev_snapshot_WP0007_20250328
2025-03-28,WP0008,全球配置最短持有期型样例008,全球配置,最短持有期型,邮惠万家,R2,120天,120,2022-10-07,903,11.3187,0.2608,0.3459,1.013339,-2.73,0.003512,0.002361,-0.002233,-0.004477,0.003512,0.005253,-0.014258,0.025148,-0.655662,0.0219,0.0501,below_lower,ev_snapshot_WP0008_20250328
2025-03-28,WP0009,封闭精选日开型样例009,持有期增强,日开型,个金,R2,180天,180,2022-06-03,1029,16.1849,-0.1276,-0.2382,1.012993,2.82,0.011894,0.00203,0.003763,0.001985,0.011894,0.001484,-0.006563,0.007291,-1.111793,0.0117,0.0323,in_range,ev_snapshot_WP0009_20250328
2025-03-28,WP0010,稳健添利纯固收样例010,悦享固收,纯固收,私银,R2,270天,270,2023-12-15,469,25.9591,-0.0391,0.1362,1.051806,3.41,0.048219,0.000745,0.013838,0.01389,0.048219,-0.00207,-0.00857,0.017907,1.575845,0.0235,0.0385,above_upper,ev_snapshot_WP0010_20250328
2025-03-28,WP0011,多元配置固收增强样例011,悦享固收,固收增强,对公,R2,360天,360,2022-03-25,1099,21.2949,-0.0671,0.0129,1.026822,-5.21,0.031608,-0.001434,0.002871,0.044703,0.031608,0.020134,-0.019524,0.036717,0.316136,0.0279,0.0561,in_range,ev_snapshot_WP0011_20250328
2025-03-28,WP0012,悦享固收多资产样例012,封闭精选,多资产,直销,R3,1年封闭,365,2023-07-07,630,0.7712,-0.0414,-0.4058,1.060769,16.46,0.050017,0.023754,-0.032752,0.018139,0.050017,-0.00401,-0.064193,0.068624,0.43741,0.0412,0.0628,in_range,ev_snapshot_WP0012_20250328
2025-03-28,WP0013,悦享固收混合类样例013,持有期增强,混合类,百信,R4,日开,1,2022-10-28,882,6.8333,0.0164,0.0063,1.024642,4.99,0.058571,0.008062,-0.014674,0.013453,0.058571,0.025763,-0.069633,0.097006,0.397619,0.0372,0.0728,in_range,ev_snapshot_WP0013_20250328
2025-03-28,WP0014,持有期增强QDII样例014,封闭精选,QDII,交行,R4,7天,7,2024-04-12,350,12.7146,0.1494,0.1498,1.032611,-6.73,0.00635,0.006877,-0.006837,0.113207,0.00635,0.023501,-0.180255,0.160256,-0.085174,0.0482,0.0678,below_lower,ev_snapshot_WP0014_20250328
2025-03-28,WP0015,封闭精选现金管理样例015,多元配置,现金管理,厦门银行,R1,14天,14,2023-01-13,805,32.6823,0.1227,0.1425,1.014265,-1.53,0.009112,0.001148,0.00182,0.002085,0.009112,0.000206,-0.001998,0.004401,-2.473966,0.0099,0.0261,below_lower,ev_snapshot_WP0015_20250328
2025-03-28,WP0016,稳健添利封闭式样例016,多元配置,封闭式,邮惠万家,R3,21天,21,2022-07-08,994,9.7805,0.1236,0.0097,1.072322,-4.29,0.075077,0.026442,0.020194,0.006582,0.075077,0.007442,-0.046352,0.061464,0.896098,0.0237,0.0563,above_upper,ev_snapshot_WP0016_20250328
2025-03-28,WP0017,悦享固收最短持有期型样例017,悦享固收,最短持有期型,个金,R3,30天,30,2023-03-10,749,5.9943,-0.1139,-0.1346,0.99688,-5.26,-0.013086,-0.006856,-0.004353,0.00687,-0.013086,-0.003735,-0.0315,0.027451,-1.205267,0.0215,0.0505,below_lower,ev_snapshot_WP0017_20250328
2025-03-28,WP0018,多元配置日开型样例018,封闭精选,日开型,私银,R2,60天,60,2022-02-11,1141,4.9272,0.2437,0.1047,1.018807,2.16,0.020069,0.002088,0.006563,0.012533,0.020069,0.003826,-0.001213,0.005311,0.012958,0.0122,0.0318,in_range,ev_snapshot_WP0018_20250328
2025-03-28,WP0019,封闭精选纯固收样例019,悦享固收,纯固收,对公,R2,90天,90,2024-03-22,371,32.0949,0.0568,0.3176,1.045033,-0.38,0.039783,0.005679,0.01133,0.016458,0.039783,0.006072,-0.004192,0.016902,1.170476,0.0172,0.0448,in_range,ev_snapshot_WP0019_20250328
2025-03-28,WP0020,现金优选固收增强样例020,全球配置,固收增强,直销,R2,120天,120,2023-03-03,756,18.9735,0.0683,-0.2749,0.965547,-14.82,-0.031903,-0.03046,-0.06166,-0.057193,-0.031903,-0.032816,-0.064995,0.049358,-1.05156,0.0284,0.0556,below_lower,ev_snapshot_WP0020_20250328
2025-03-28,WP0021,封闭精选多资产样例021,稳健添利,多资产,百信,R3,180天,180,2022-08-12,959,12.0683,0.1102,0.0832,1.016894,3.3,0.00809,-0.008199,-0.028034,0.004174,0.00809,-0.011066,-0.042261,0.07294,-0.16328,0.0395,0.0645,below_lower,ev_snapshot_WP0021_20250328
2025-03-28,WP0022,封闭精选混合类样例022,稳健添利,混合类,交行,R3,270天,270,2023-11-17,497,1.5722,-0.046,-0.2853,1.010796,-24.1,0.001222,0.016412,0.029601,0.052322,0.001222,0.061651,-0.093058,0.090606,-0.207245,0.0476,0.0624,below_lower,ev_snapshot_WP0022_20250328
2025-03-28,WP0023,多元配置QDII样例023,全球配置,QDII,厦门银行,R3,360天,360,2024-02-09,413,7.2634,-0.1318,-0.0717,0.777399,-62.66,-0.200995,-0.01646,-0.091938,-0.11396,-0.200995,-0.019886,-0.200995,0.122746,-1.800426,0.0474,0.0686,below_lower,ev_snapshot_WP0023_20250328
2025-03-28,WP0024,持有期增强现金管理样例024,多元配置,现金管理,邮惠万家,R1,1年封闭,365,2022-09-02,938,18.3508,0.0921,0.0211,1.016221,0.71,0.018535,0.000887,0.004765,0.007625,0.018535,0.001355,-0.001589,0.005232,-0.279976,0.0008,0.0352,in_range,ev_snapshot_WP0024_20250328
2025-03-28,WP0025,全球配置封闭式样例025,现金优选,封闭式,个金,R2,日开,1,2022-11-18,861,11.1277,-0.0902,-0.336,0.978439,7.28,-0.017774,0.025544,0.012516,-0.016821,-0.017774,0.018829,-0.05219,0.054164,-0.697395,0.0244,0.0556,below_lower,ev_snapshot_WP0025_20250328
2025-03-28,WP0026,现金优选最短持有期型样例026,多元配置,最短持有期型,私银,R3,7天,7,2023-05-05,693,14.9308,-0.062,0.0097,1.04689,13.93,0.045713,0.021894,0.025964,0.046017,0.045713,0.026452,-0.01339,0.028546,0.900729,0.0219,0.0501,in_range,ev_snapshot_WP0026_20250328
2025-03-28,WP0027,多元配置日开型样例027,稳健添利,日开型,对公,R1,14天,14,2023-04-21,707,1.7349,-0.1296,-0.2028,1.013286,-1.81,0.012713,0.001787,-0.000106,0.005001,0.012713,0.002506,-0.004404,0.007673,-0.949685,0.0047,0.0393,in_range,ev_snapshot_WP0027_20250328
2025-03-28,WP0028,悦享固收纯固收样例028,封闭精选,纯固收,直销,R2,21天,21,2022-08-12,959,3.9943,0.0776,0.1411,1.04618,6.39,0.041485,0.004178,0.009661,0.038562,0.041485,0.009709,-0.011209,0.020661,1.03988,0.0231,0.0389,above_upper,ev_snapshot_WP0028_20250328
2025-03-28,WP0029,多元配置固收增强样例029,悦享固收,固收增强,百信,R3,30天,30,2023-05-19,679,7.0887,0.2126,0.2977,1.069427,-2.69,0.069768,0.018752,0.016218,0.067142,0.069768,0.013902,-0.017865,0.038188,1.303236,0.0248,0.0592,above_upper,ev_snapshot_WP0029_20250328
2025-03-28,WP0030,持有期增强多资产样例030,持有期增强,多资产,交行,R3,60天,60,2024-03-01,392,12.4584,0.0792,0.0963,1.022017,25.8,0.033945,-0.023832,-0.011492,-0.030152,0.033945,-0.005161,-0.078742,0.093889,0.148522,0.0396,0.0644,below_lower,ev_snapshot_WP0030_20250328
2025-03-28,WP0031,多元配置混合类样例031,悦享固收,混合类,厦门银行,R3,90天,90,2022-01-14,1169,7.2567,0.0769,0.2454,0.858267,44.46,-0.115718,0.027658,0.011121,-0.028989,-0.115718,0.013768,-0.139517,0.09805,-1.384181,0.0408,0.0692,below_lower,ev_snapshot_WP0031_20250328
2025-03-28,WP0032,封闭精选QDII样例032,多元配置,QDII,邮惠万家,R4,120天,120,2023-10-20,525,12.6825,0.0332,0.2658,0.937421,-30.64,-0.110515,-0.056249,-0.096813,-0.135255,-0.110515,-0.048219,-0.167283,0.136217,-0.958139,0.0499,0.0661,below_lower,ev_snapshot_WP0032_20250328
2025-03-28,WP0033,持有期增强现金管理样例033,封闭精选,现金管理,个金,R1,180天,180,2022-07-08,994,21.8041,0.0545,0.3132,1.031025,0.19,0.023523,0.001826,0.005698,0.012286,0.023523,0.00381,-0.001478,0.003999,0.880843,0.0072,0.0288,in_range,ev_snapshot_WP0033_20250328
2025-03-28,WP0034,现金优选封闭式样例034,持有期增强,封闭式,私银,R2,270天,270,2022-03-04,1120,0.9622,-0.0375,0.1106,1.048123,-18.79,0.069641,-0.006859,-0.007683,-0.008522,0.069641,-0.006579,-0.022754,0.045536,1.090159,0.0241,0.0559,above_upper,ev_snapshot_WP0034_20250328
2025-03-28,WP0035,现金优选最短持有期型样例035,全球配置,最短持有期型,对公,R3,360天,360,2022-12-30,819,4.5681,0.0887,0.115,1.058573,16.18,0.060585,0.000228,0.018969,0.036473,0.060585,0.005841,-0.019486,0.039079,1.038533,0.0281,0.0439,above_upper,ev_snapshot_WP0035_20250328
2025-03-28,WP0036,封闭精选日开型样例036,稳健添利,日开型,直销,R2,1年封闭,365,2022-04-22,1071,10.921,0.1323,0.5624,1.013848,3.71,0.016078,0.002523,0.005519,0.011728,0.016078,0.004214,-0.001946,0.005032,-0.779334,0.0053,0.0387,in_range,ev_snapshot_WP0036_20250328
2025-03-28,WP0037,多元配置纯固收样例037,全球配置,纯固收,百信,R2,日开,1,2023-04-07,721,7.6042,0.029,0.2254,1.028032,0.96,0.009447,0.00327,0.01138,-0.001085,0.009447,0.002275,-0.023673,0.018396,-0.573664,0.0191,0.0429,below_lower,ev_snapshot_WP0037_20250328
