product_code,nav_date,nav,benchmark_nav,nav_evidence_id
WP0075,2024-08-16,1.050552,0.998739,ev_weekly_nav_WP0075_20240816
WP0075,2024-08-23,1.060004,0.997091,ev_weekly_nav_WP0075_20240823
WP0075,2024-08-30,1.061275,0.998446,ev_weekly_nav_WP0075_20240830
WP0075,2024-09-06,1.045888,1.00074,ev_weekly_nav_WP0075_20240906
WP0075,2024-09-13,1.045385,1.002125,ev_weekly_nav_WP0075_20240913
WP0075,2024-09-20,1.046019,1.000115,ev_weekly_nav_WP0075_20240920
WP0075,2024-09-27,1.063069,0.994445,ev_weekly_nav_WP0075_20240927
WP0075,2024-10-04,1.063841,1.00026,ev_weekly_nav_WP0075_20241004
WP0075,2024-10-11,1.081634,1.00736,ev_weekly_nav_WP0075_20241011
WP0075,2024-10-18,1.066121,1.006897,ev_weekly_nav_WP0075_20241018
WP0075,2024-10-25,1.084232,1.009041,ev_weekly_nav_WP0075_20241025
WP0075,2024-11-01,1.083236,1.012138,ev_weekly_nav_WP0075_20241101
WP0075,2024-11-08,1.09475,1.001021,ev_weekly_nav_WP0075_20241108
WP0075,2024-11-15,1.106536,1.003439,ev_weekly_nav_WP0075_20241115
WP0075,2024-11-22,1.105951,1.006125,ev_weekly_nav_WP0075_20241122
WP0075,2024-11-29,1.114622,1.009937,ev_weekly_nav_WP0075_20241129
WP0075,2024-12-06,1.116573,1.014566,ev_weekly_nav_WP0075_20241206
WP0075,2024-12-13,1.115228,1.005625,ev_weekly_nav_WP0075_20241213
WP0075,2024-12-20,1.128927,1.010389,ev_weekly_nav_WP0075_20241220
WP0075,2024-12-27,1.124437,1.020462,ev_weekly_nav_WP0075_20241227
WP0075,2025-01-03,1.115993,1.010321,ev_weekly_nav_WP0075_20250103
WP0075,2025-01-10,1.128348,1.01613,ev_weekly_nav_WP0075_20250110
WP0075,2025-01-17,1.125699,1.021097,ev_weekly_nav_WP0075_20250117
WP0075,2025-01-24,1.127262,1.025224,ev_weekly_nav_WP0075_20250124
WP0075,2025-01-31,1.13226,1.035444,ev_weekly_nav_WP0075_20250131
WP0075,2025-02-07,1.114111,1.038953,ev_weekly_nav_WP0075_20250207
WP0075,2025-02-14,1.128812,1.039134,ev_weekly_nav_WP0075_20250214
WP0075,2025-02-21,1.120577,1.039617,ev_weekly_nav_WP0075_20250221
WP0075,2025-02-28,1.122256,1.046064,ev_weekly_nav_WP0075_20250228
WP0075,2025-03-07,1.134235,1.042077,ev_weekly_nav_WP0075_20250307
WP0075,2025-03-14,1.134201,1.037081,ev_weekly_nav_WP0075_20250314
WP0075,2025-03-21,1.13564,1.041025,ev_weekly_nav_WP0075_20250321
WP0075,2025-03-28,1.143398,1.043721,ev_weekly_nav_WP0075_20250328
WP0075,2025-04-04,1.136066,1.03955,ev_weekly_nav_WP0075_20250404
WP0076,2024-03-01,0.999374,1.0,ev_weekly_nav_WP0076_20240301
WP0076,2024-03-08,1.017055,0.999875,ev_weekly_nav_WP0076_20240308
WP0076,2024-03-15,1.004143,0.98894,ev_weekly_nav_WP0076_20240315
WP0076,2024-03-22,1.017389,0.978893,ev_weekly_nav_WP0076_20240322
WP0076,2024-03-29,1.034525,0.982693,ev_weekly_nav_WP0076_20240329
WP0076,2024-04-05,1.024326,0.978293,ev_weekly_nav_WP0076_20240405
WP0076,2024-04-12,1.03314,0.996716,ev_weekly_nav_WP0076_20240412
WP0076,2024-04-19,1.035754,1.000001,ev_weekly_nav_WP0076_20240419
WP0076,2024-04-26,1.040709,1.005923,ev_weekly_nav_WP0076_20240426
WP0076,2024-05-03,1.025523,1.006323,ev_weekly_nav_WP0076_20240503
WP0076,2024-05-10,1.022623,1.0158,ev_weekly_nav_WP0076_20240510
WP0076,2024-05-17,1.009282,1.007884,ev_weekly_nav_WP0076_20240517
WP0076,2024-05-24,1.032095,1.037855,ev_weekly_nav_WP0076_20240524
WP0076,2024-05-31,1.042274,1.059136,ev_weekly_nav_WP0076_20240531
WP0076,2024-06-07,1.003583,1.058835,ev_weekly_nav_WP0076_20240607
WP0076,2024-06-14,1.010635,1.053159,ev_weekly_nav_WP0076_20240614
WP0076,2024-06-21,1.011576,1.058253,ev_weekly_nav_WP0076_20240621
WP0076,2024-06-28,1.009357,1.06873,ev_weekly_nav_WP0076_20240628
WP0076,2024-07-05,0.995108,1.051863,ev_weekly_nav_WP0076_20240705
WP0076,2024-07-12,1.032552,1.077001,ev_weekly_nav_WP0076_20240712
WP0076,2024-07-19,1.05246,1.06678,ev_weekly_nav_WP0076_20240719
WP0076,2024-07-26,1.09532,1.080678,ev_weekly_nav_WP0076_20240726
WP0076,2024-08-02,1.103913,1.084989,ev_weekly_nav_WP0076_20240802
WP0076,2024-08-09,1.122289,1.081379,ev_weekly_nav_WP0076_20240809
WP0076,2024-08-16,1.153521,1.097364,ev_weekly_nav_WP0076_20240816
WP0076,2024-08-23,1.145425,1.096436,ev_weekly_nav_WP0076_20240823
WP0076,2024-08-30,1.154131,1.102789,ev_weekly_nav_WP0076_20240830
WP0076,2024-09-06,1.181722,1.112331,ev_weekly_nav_WP0076_20240906
WP0076,2024-09-13,1.183249,1.115776,ev_weekly_nav_WP0076_20240913
WP0076,2024-09-20,1.213872,1.119609,ev_weekly_nav_WP0076_20240920
WP0076,2024-09-27,1.204115,1.111611,ev_weekly_nav_WP0076_20240927
WP0076,2024-10-04,1.212036,1.106094,ev_weekly_nav_WP0076_20241004
WP0076,2024-10-11,1.227463,1.110058,ev_weekly_nav_WP0076_20241011
WP0076,2024-10-18,1.203309,1.113535,ev_weekly_nav_WP0076_20241018
WP0076,2024-10-25,1.182476,1.099123,ev_weekly_nav_WP0076_20241025
WP0076,2024-11-01,1.195187,1.103756,ev_weekly_nav_WP0076_20241101
WP0076,2024-11-08,1.184987,1.098291,ev_weekly_nav_WP0076_20241108
WP0076,2024-11-15,1.208171,1.108311,ev_weekly_nav_WP0076_20241115
WP0076,2024-11-22,1.211453,1.120202,ev_weekly_nav_WP0076_20241122
WP0076,2024-11-29,1.223034,1.129902,ev_weekly_nav_WP0076_20241129
WP0076,2024-12-06,1.195073,1.126696,ev_weekly_nav_WP0076_20241206
WP0076,2024-12-13,1.204874,1.132935,ev_weekly_nav_WP0076_20241213
WP0076,2024-12-20,1.188853,1.141299,ev_weekly_nav_WP0076_20241220
WP0076,2024-12-27,1.217732,1.143141,ev_weekly_nav_WP0076_20241227
WP0076,2025-01-03,1.22794,1.16817,ev_weekly_nav_WP0076_20250103
WP0076,2025-01-10,1.207402,1.154748,ev_weekly_nav_WP0076_20250110
WP0076,2025-01-17,1.219677,1.155712,ev_weekly_nav_WP0076_20250117
WP0076,2025-01-24,1.22369,1.144955,ev_weekly_nav_WP0076_20250124
WP0076,2025-01-31,1.230181,1.169122,ev_weekly_nav_WP0076_20250131
WP0076,2025-02-07,1.208191,1.16256,ev_weekly_nav_WP0076_20250207
WP0076,2025-02-14,1.218287,1.162602,ev_weekly_nav_WP0076_20250214
WP0076,2025-02-21,1.253763,1.173139,ev_weekly_nav_WP0076_20250221
WP0076,2025-02-28,1.214007,1.206754,ev_weekly_nav_WP0076_20250228
WP0076,2025-03-07,1.204274,1.223974,ev_weekly_nav_WP0076_20250307
WP0076,2025-03-14,1.226562,1.217873,ev_weekly_nav_WP0076_20250314
WP0076,2025-03-21,1.262142,1.213752,ev_weekly_nav_WP0076_20250321
WP0076,2025-03-28,1.271429,1.223786,ev_weekly_nav_WP0076_20250328
WP0076,2025-04-04,1.230212,1.216786,ev_weekly_nav_WP0076_20250404
WP0077,2024-03-01,1.001186,1.0,ev_weekly_nav_WP0077_20240301
WP0077,2024-03-08,0.989595,1.027527,ev_weekly_nav_WP0077_20240308
WP0077,2024-03-15,1.003314,1.038561,ev_weekly_nav_WP0077_20240315
WP0077,2024-03-22,0.960301,1.034898,ev_weekly_nav_WP0077_20240322
WP0077,2024-03-29,0.93284,1.037477,ev_weekly_nav_WP0077_20240329
WP0077,2024-04-05,0.938325,1.024109,ev_weekly_nav_WP0077_20240405
WP0077,2024-04-12,0.897099,1.018109,ev_weekly_nav_WP0077_20240412
WP0077,2024-04-19,0.894794,0.99983,ev_weekly_nav_WP0077_20240419
WP0077,2024-04-26,0.908343,0.991981,ev_weekly_nav_WP0077_20240426
WP0077,2024-05-03,0.932952,1.005505,ev_weekly_nav_WP0077_20240503
WP0077,2024-05-10,0.968545,1.02993,ev_weekly_nav_WP0077_20240510
WP0077,2024-05-17,0.950458,1.012669,ev_weekly_nav_WP0077_20240517
WP0077,2024-05-24,0.9096,0.99034,ev_weekly_nav_WP0077_20240524
WP0077,2024-05-31,0.912031,0.986683,ev_weekly_nav_WP0077_20240531
WP0077,2024-06-07,0.917438,0.970427,ev_weekly_nav_WP0077_20240607
WP0077,2024-06-14,0.925697,0.960963,ev_weekly_nav_WP0077_20240614
WP0077,2024-06-21,0.934741,0.959235,ev_weekly_nav_WP0077_20240621
WP0077,2024-06-28,0.928199,0.93916,ev_weekly_nav_WP0077_20240628
WP0077,2024-07-05,0.953191,0.93693,ev_weekly_nav_WP0077_20240705
WP0077,2024-07-12,0.974962,0.945002,ev_weekly_nav_WP0077_20240712
WP0077,2024-07-19,0.965871,0.944449,ev_weekly_nav_WP0077_20240719
WP0077,2024-07-26,0.983153,0.948629,ev_weekly_nav_WP0077_20240726
WP0077,2024-08-02,1.003872,0.941389,ev_weekly_nav_WP0077_20240802
WP0077,2024-08-09,1.001548,0.946656,ev_weekly_nav_WP0077_20240809
WP0077,2024-08-16,1.027577,0.955874,ev_weekly_nav_WP0077_20240816
WP0077,2024-08-23,1.045569,0.972374,ev_weekly_nav_WP0077_20240823
WP0077,2024-08-30,1.036561,0.985936,ev_weekly_nav_WP0077_20240830
WP0077,2024-09-06,1.067996,0.978666,ev_weekly_nav_WP0077_20240906
WP0077,2024-09-13,1.071257,0.989401,ev_weekly_nav_WP0077_20240913
WP0077,2024-09-20,1.083466,1.003318,ev_weekly_nav_WP0077_20240920
WP0077,2024-09-27,1.111647,1.00417,ev_weekly_nav_WP0077_20240927
WP0077,2024-10-04,1.103244,1.02119,ev_weekly_nav_WP0077_20241004
WP0077,2024-10-11,1.130297,1.044787,ev_weekly_nav_WP0077_20241011
WP0077,2024-10-18,1.110285,1.046859,ev_weekly_nav_WP0077_20241018
WP0077,2024-10-25,1.167699,1.049148,ev_weekly_nav_WP0077_20241025
WP0077,2024-11-01,1.192475,1.051464,ev_weekly_nav_WP0077_20241101
WP0077,2024-11-08,1.205915,1.073493,ev_weekly_nav_WP0077_20241108
WP0077,2024-11-15,1.150406,1.079898,ev_weekly_nav_WP0077_20241115
WP0077,2024-11-22,1.180852,1.084571,ev_weekly_nav_WP0077_20241122
WP0077,2024-11-29,1.182734,1.100458,ev_weekly_nav_WP0077_20241129
WP0077,2024-12-06,1.168354,1.105707,ev_weekly_nav_WP0077_20241206
WP0077,2024-12-13,1.184597,1.102864,ev_weekly_nav_WP0077_20241213
WP0077,2024-12-20,1.17279,1.079549,ev_weekly_nav_WP0077_20241220
WP0077,2024-12-27,1.186859,1.062797,ev_weekly_nav_WP0077_20241227
WP0077,2025-01-03,1.227683,1.057856,ev_weekly_nav_WP0077_20250103
WP0077,2025-01-10,1.196628,1.038808,ev_weekly_nav_WP0077_20250110
WP0077,2025-01-17,1.165788,1.03001,ev_weekly_nav_WP0077_20250117
WP0077,2025-01-24,1.188313,1.054956,ev_weekly_nav_WP0077_20250124
WP0077,2025-01-31,1.186598,1.090685,ev_weekly_nav_WP0077_20250131
WP0077,2025-02-07,1.157121,1.070517,ev_weekly_nav_WP0077_20250207
WP0077,2025-02-14,1.166595,1.056408,ev_weekly_nav_WP0077_20250214
WP0077,2025-02-21,1.184274,1.074656,ev_weekly_nav_WP0077_20250221
WP0077,2025-02-28,1.19654,1.083804,ev_weekly_nav_WP0077_20250228
WP0077,2025-03-07,1.163264,1.101235,ev_weekly_nav_WP0077_20250307
WP0077,2025-03-14,1.191623,1.113598,ev_weekly_nav_WP0077_20250314
WP0077,2025-03-21,1.161495,1.094762,ev_weekly_nav_WP0077_20250321
WP0077,2025-03-28,1.188528,1.091877,ev_weekly_nav_WP0077_20250328
WP0077,2025-04-04,1.172695,1.107392,ev_weekly_nav_WP0077_20250404
WP0078,2024-03-01,1.003507,1.0,ev_weekly_nav_WP0078_20240301
WP0078,2024-03-08,1.003815,1.000045,ev_weekly_nav_WP0078_20240308
WP0078,2024-03-15,1.005399,1.000833,ev_weekly_nav_WP0078_20240315
WP0078,2024-03-22,1.005974,1.000968,ev_weekly_nav_WP0078_20240322
WP0078,2024-03-29,1.006465,1.001788,ev_weekly_nav_WP0078_20240329
WP0078,2024-04-05,1.00792,1.00235,ev_weekly_nav_WP0078_20240405
WP0078,2024-04-12,1.008024,1.002587,ev_weekly_nav_WP0078_20240412
WP0078,2024-04-19,1.008064,1.003034,ev_weekly_nav_WP0078_20240419
WP0078,2024-04-26,1.008491,1.003187,ev_weekly_nav_WP0078_20240426
WP0078,2024-05-03,1.008495,1.003098,ev_weekly_nav_WP0078_20240503
WP0078,2024-05-10,1.008479,1.003029,ev_weekly_nav_WP0078_20240510
WP0078,2024-05-17,1.009878,1.003659,ev_weekly_nav_WP0078_20240517
WP0078,2024-05-24,1.010833,1.004157,ev_weekly_nav_WP0078_20240524
WP0078,2024-05-31,1.011985,1.004408,ev_weekly_nav_WP0078_20240531
WP0078,2024-06-07,1.013278,1.004875,ev_weekly_nav_WP0078_20240607
WP0078,2024-06-14,1.013948,1.006068,ev_weekly_nav_WP0078_20240614
WP0078,2024-06-21,1.014923,1.005889,ev_weekly_nav_WP0078_20240621
WP0078,2024-06-28,1.015106,1.006042,ev_weekly_nav_WP0078_20240628
WP0078,2024-07-05,1.015655,1.006631,ev_weekly_nav_WP0078_20240705
WP0078,2024-07-12,1.016511,1.007148,ev_weekly_nav_WP0078_20240712
WP0078,2024-07-19,1.016339,1.007757,ev_weekly_nav_WP0078_20240719
WP0078,2024-07-26,1.016734,1.008214,ev_weekly_nav_WP0078_20240726
WP0078,2024-08-02,1.017641,1.008622,ev_weekly_nav_WP0078_20240802
WP0078,2024-08-09,1.018173,1.008877,ev_weekly_nav_WP0078_20240809
WP0078,2024-08-16,1.018218,1.009287,ev_weekly_nav_WP0078_20240816
WP0078,2024-08-23,1.018566,1.009398,ev_weekly_nav_WP0078_20240823
WP0078,2024-08-30,1.019326,1.010249,ev_weekly_nav_WP0078_20240830
WP0078,2024-09-06,1.019979,1.010778,ev_weekly_nav_WP0078_20240906
WP0078,2024-09-13,1.019896,1.010674,ev_weekly_nav_WP0078_20240913
WP0078,2024-09-20,1.020539,1.010837,ev_weekly_nav_WP0078_20240920
WP0078,2024-09-27,1.021661,1.012118,ev_weekly_nav_WP0078_20240927
WP0078,2024-10-04,1.022439,1.012265,ev_weekly_nav_WP0078_20241004
WP0078,2024-10-11,1.022841,1.012799,ev_weekly_nav_WP0078_20241011
WP0078,2024-10-18,1.023782,1.013111,ev_weekly_nav_WP0078_20241018
WP0078,2024-10-25,1.024535,1.013644,ev_weekly_nav_WP0078_20241025
WP0078,2024-11-01,1.025481,1.014452,ev_weekly_nav_WP0078_20241101
WP0078,2024-11-08,1.025747,1.015132,ev_weekly_nav_WP0078_20241108
WP0078,2024-11-15,1.026384,1.015049,ev_weekly_nav_WP0078_20241115
WP0078,2024-11-22,1.026286,1.015905,ev_weekly_nav_WP0078_20241122
WP0078,2024-11-29,1.026128,1.016791,ev_weekly_nav_WP0078_20241129
WP0078,2024-12-06,1.027047,1.017012,ev_weekly_nav_WP0078_20241206
WP0078,2024-12-13,1.027983,1.017069,ev_weekly_nav_WP0078_20241213
WP0078,2024-12-20,1.028572,1.017913,ev_weekly_nav_WP0078_20241220
WP0078,2024-12-27,1.029805,1.01838,ev_weekly_nav_WP0078_20241227
WP0078,2025-01-03,1.029431,1.019098,ev_weekly_nav_WP0078_20250103
WP0078,2025-01-10,1.029604,1.018997,ev_weekly_nav_WP0078_20250110
WP0078,2025-01-17,1.030249,1.019895,ev_weekly_nav_WP0078_20250117
WP0078,2025-01-24,1.03109,1.021302,ev_weekly_nav_WP0078_20250124
WP0078,2025-01-31,1.030886,1.022148,ev_weekly_nav_WP0078_20250131
WP0078,2025-02-07,1.032465,1.022095,ev_weekly_nav_WP0078_20250207
WP0078,2025-02-14,1.03214,1.022368,ev_weekly_nav_WP0078_20250214
WP0078,2025-02-21,1.032355,1.022731,ev_weekly_nav_WP0078_20250221
WP0078,2025-02-28,1.032558,1.022979,ev_weekly_nav_WP0078_20250228
WP0078,2025-03-07,1.033139,1.023719,ev_weekly_nav_WP0078_20250307
WP0078,2025-03-14,1.033937,1.024105,ev_weekly_nav_WP0078_20250314
WP0078,2025-03-21,1.034284,1.023908,ev_weekly_nav_WP0078_20250321
WP0078,2025-03-28,1.034665,1.02429,ev_weekly_nav_WP0078_20250328
WP0078,2025-04-04,1.035303,1.023835,ev_weekly_nav_WP0078_20250404
WP0079,2024-03-01,1.003671,1.0,ev_weekly_nav_WP0079_20240301
WP0079,2024-03-08,0.996065,0.99952,ev_weekly_nav_WP0079_20240308
WP0079,2024-03-15,1.006362,1.007275,ev_weekly_nav_WP0079_20240315
WP0079,2024-03-22,1.002087,0.999758,ev_weekly_nav_WP0079_20240322
WP0079,2024-03-29,0.994535,0.998648,ev_weekly_nav_WP0079_20240329
WP0079,2024-04-05,0.997081,0.996917,ev_weekly_nav_WP0079_20240405
WP0079,2024-04-12,0.999449,0.99053,ev_weekly_nav_WP0079_20240412
WP0079,2024-04-19,1.000487,0.985073,ev_weekly_nav_WP0079_20240419
WP0079,2024-04-26,1.007163,0.985976,ev_weekly_nav_WP0079_20240426
WP0079,2024-05-03,1.018101,0.976392,ev_weekly_nav_WP0079_20240503
WP0079,2024-05-10,1.00271,0.970027,ev_weekly_nav_WP0079_20240510
WP0079,2024-05-17,1.001685,0.967518,ev_weekly_nav_WP0079_20240517
WP0079,2024-05-24,1.003084,0.97328,ev_weekly_nav_WP0079_20240524
WP0079,2024-05-31,0.998035,0.973391,ev_weekly_nav_WP0079_20240531
WP0079,2024-06-07,0.978273,0.982621,ev_weekly_nav_WP0079_20240607
WP0079,2024-06-14,0.97216,0.971138,ev_weekly_nav_WP0079_20240614
WP0079,2024-06-21,0.972295,0.974656,ev_weekly_nav_WP0079_20240621
WP0079,2024-06-28,0.970291,0.971683,ev_weekly_nav_WP0079_20240628
WP0079,2024-07-05,0.969744,0.97139,ev_weekly_nav_WP0079_20240705
WP0079,2024-07-12,0.967481,0.971629,ev_weekly_nav_WP0079_20240712
WP0079,2024-07-19,0.962979,0.965259,ev_weekly_nav_WP0079_20240719
WP0079,2024-07-26,0.974228,0.97383,ev_weekly_nav_WP0079_20240726
WP0079,2024-08-02,0.95238,0.972963,ev_weekly_nav_WP0079_20240802
WP0079,2024-08-09,0.946047,0.973655,ev_weekly_nav_WP0079_20240809
WP0079,2024-08-16,0.94884,0.969605,ev_weekly_nav_WP0079_20240816
WP0079,2024-08-23,0.941504,0.972859,ev_weekly_nav_WP0079_20240823
WP0079,2024-08-30,0.949362,0.972407,ev_weekly_nav_WP0079_20240830
WP0079,2024-09-06,0.947421,0.984212,ev_weekly_nav_WP0079_20240906
WP0079,2024-09-13,0.958941,0.983821,ev_weekly_nav_WP0079_20240913
WP0079,2024-09-20,0.947477,0.985164,ev_weekly_nav_WP0079_20240920
WP0079,2024-09-27,0.946075,0.992732,ev_weekly_nav_WP0079_20240927
WP0079,2024-10-04,0.946693,0.990917,ev_weekly_nav_WP0079_20241004
WP0079,2024-10-11,0.948987,0.995203,ev_weekly_nav_WP0079_20241011
WP0079,2024-10-18,0.940092,1.001357,ev_weekly_nav_WP0079_20241018
WP0079,2024-10-25,0.923856,0.998602,ev_weekly_nav_WP0079_20241025
WP0079,2024-11-01,0.933489,0.995612,ev_weekly_nav_WP0079_20241101
WP0079,2024-11-08,0.931044,1.006693,ev_weekly_nav_WP0079_20241108
WP0079,2024-11-15,0.937494,1.008594,ev_weekly_nav_WP0079_20241115
WP0079,2024-11-22,0.93126,1.011048,ev_weekly_nav_WP0079_20241122
WP0079,2024-11-29,0.9379,1.005713,ev_weekly_nav_WP0079_20241129
WP0079,2024-12-06,0.934362,1.00582,ev_weekly_nav_WP0079_20241206
WP0079,2024-12-13,0.938015,1.015811,ev_weekly_nav_WP0079_20241213
WP0079,2024-12-20,0.949703,1.030685,ev_weekly_nav_WP0079_20241220
WP0079,2024-12-27,0.938719,1.036155,ev_weekly_nav_WP0079_20241227
WP0079,2025-01-03,0.945682,1.034413,ev_weekly_nav_WP0079_20250103
WP0079,2025-01-10,0.944142,1.035302,ev_weekly_nav_WP0079_20250110
WP0079,2025-01-17,0.937999,1.039139,ev_weekly_nav_WP0079_20250117
WP0079,2025-01-24,0.935345,1.029354,ev_weekly_nav_WP0079_20250124
WP0079,2025-01-31,0.938814,1.022644,ev_weekly_nav_WP0079_20250131
WP0079,2025-02-07,0.947395,1.022615,ev_weekly_nav_WP0079_20250207
WP0079,2025-02-14,0.939554,1.022955,ev_weekly_nav_WP0079_20250214
WP0079,2025-02-21,0.938924,1.020117,ev_weekly_nav_WP0079_20250221
WP0079,2025-02-28,0.9335,1.022744,ev_weekly_nav_WP0079_20250228
WP0079,2025-03-07,0.923162,1.029157,ev_weekly_nav_WP0079_20250307
WP0079,2025-03-14,0.918025,1.023978,ev_weekly_nav_WP0079_20250314
WP0079,2025-03-21,0.913405,1.022816,ev_weekly_nav_WP0079_20250321
WP0079,2025-03-28,0.917591,1.035003,ev_weekly_nav_WP0079_20250328
WP0079,2025-04-04,0.918933,1.033722,ev_weekly_nav_WP0079_20250404
WP0080,2024-03-01,1.002286,1.0,ev_weekly_nav_WP0080_20240301
WP0080,2024-03-08,0.993482,1.000709,ev_weekly_nav_WP0080_20240308
WP0080,2024-03-15,0.998736,1.002228,ev_weekly_nav_WP0080_20240315
WP0080,2024-03-22,0.999611,1.002312,ev_weekly_nav_WP0080_20240322
WP0080,2024-03-29,0.996491,1.003139,ev_weekly_nav_WP0080_20240329
WP0080,2024-04-05,0.994151,1.004042,ev_weekly_nav_WP0080_20240405
WP0080,2024-04-12,0.992946,1.007549,ev_weekly_nav_WP0080_20240412
WP0080,2024-04-19,0.995501,1.013837,ev_weekly_nav_WP0080_20240419
WP0080,2024-04-26,1.003723,1.01136,ev_weekly_nav_WP0080_20240426
WP0080,2024-05-03,0.994936,1.008564,ev_weekly_nav_WP0080_20240503
WP0080,2024-05-10,0.999776,1.006544,ev_weekly_nav_WP0080_20240510
WP0080,2024-05-17,1.002167,1.007282,ev_weekly_nav_WP0080_20240517
WP0080,2024-05-24,1.001849,1.005971,ev_weekly_nav_WP0080_20240524
WP0080,2024-05-31,1.005688,1.006398,ev_weekly_nav_WP0080_20240531
WP0080,2024-06-07,1.010268,1.008531,ev_weekly_nav_WP0080_20240607
WP0080,2024-06-14,1.010589,1.009966,ev_weekly_nav_WP0080_20240614
WP0080,2024-06-21,1.009511,1.013665,ev_weekly_nav_WP0080_20240621
WP0080,2024-06-28,1.010274,1.014383,ev_weekly_nav_WP0080_20240628
WP0080,2024-07-05,1.009928,1.015313,ev_weekly_nav_WP0080_20240705
WP0080,2024-07-12,1.016244,1.015497,ev_weekly_nav_WP0080_20240712
WP0080,2024-07-19,1.015114,1.017344,ev_weekly_nav_WP0080_20240719
WP0080,2024-07-26,1.022703,1.01636,ev_weekly_nav_WP0080_20240726
WP0080,2024-08-02,1.024415,1.017374,ev_weekly_nav_WP0080_20240802
WP0080,2024-08-09,1.020349,1.014652,ev_weekly_nav_WP0080_20240809
WP0080,2024-08-16,1.0222,1.015778,ev_weekly_nav_WP0080_20240816
WP0080,2024-08-23,1.024382,1.013517,ev_weekly_nav_WP0080_20240823
WP0080,2024-08-30,1.028223,1.010676,ev_weekly_nav_WP0080_20240830
WP0080,2024-09-06,1.02604,1.008296,ev_weekly_nav_WP0080_20240906
WP0080,2024-09-13,1.026556,1.013096,ev_weekly_nav_WP0080_20240913
WP0080,2024-09-20,1.025176,1.01409,ev_weekly_nav_WP0080_20240920
WP0080,2024-09-27,1.031837,1.015212,ev_weekly_nav_WP0080_20240927
WP0080,2024-10-04,1.033365,1.016855,ev_weekly_nav_WP0080_20241004
WP0080,2024-10-11,1.034215,1.018221,ev_weekly_nav_WP0080_20241011
WP0080,2024-10-18,1.03617,1.013765,ev_weekly_nav_WP0080_20241018
WP0080,2024-10-25,1.038198,1.016135,ev_weekly_nav_WP0080_20241025
WP0080,2024-11-01,1.038666,1.016029,ev_weekly_nav_WP0080_20241101
WP0080,2024-11-08,1.040648,1.016384,ev_weekly_nav_WP0080_20241108
WP0080,2024-11-15,1.044084,1.016916,ev_weekly_nav_WP0080_20241115
WP0080,2024-11-22,1.0387,1.016176,ev_weekly_nav_WP0080_20241122
WP0080,2024-11-29,1.037173,1.014809,ev_weekly_nav_WP0080_20241129
WP0080,2024-12-06,1.038121,1.014049,ev_weekly_nav_WP0080_20241206
WP0080,2024-12-13,1.041799,1.01467,ev_weekly_nav_WP0080_20241213
WP0080,2024-12-20,1.041864,1.015953,ev_weekly_nav_WP0080_20241220
WP0080,2024-12-27,1.03803,1.013487,ev_weekly_nav_WP0080_20241227
WP0080,2025-01-03,1.032166,1.014919,ev_weekly_nav_WP0080_20250103
WP0080,2025-01-10,1.033125,1.012339,ev_weekly_nav_WP0080_20250110
WP0080,2025-01-17,1.033099,1.011691,ev_weekly_nav_WP0080_20250117
WP0080,2025-01-24,1.031754,1.009838,ev_weekly_nav_WP0080_20250124
WP0080,2025-01-31,1.031691,1.00965,ev_weekly_nav_WP0080_20250131
WP0080,2025-02-07,1.036784,1.008958,ev_weekly_nav_WP0080_20250207
WP0080,2025-02-14,1.041238,1.007951,ev_weekly_nav_WP0080_20250214
WP0080,2025-02-21,1.043214,1.006655,ev_weekly_nav_WP0080_20250221
WP0080,2025-02-28,1.040496,1.0065,ev_weekly_nav_WP0080_20250228
WP0080,2025-03-07,1.040322,1.010165,ev_weekly_nav_WP0080_20250307
WP0080,2025-03-14,1.047988,1.008816,ev_weekly_nav_WP0080_20250314
WP0080,2025-03-21,1.049599,1.009526,ev_weekly_nav_WP0080_20250321
WP0080,2025-03-28,1.052536,1.007026,ev_weekly_nav_WP0080_20250328
WP0080,2025-04-04,1.058862,1.008763,ev_weekly_nav_WP0080_20250404
WP0081,2024-03-01,0.999314,1.0,ev_weekly_nav_WP0081_20240301
WP0081,2024-03-08,1.000416,1.00124,ev_weekly_nav_WP0081_20240308
WP0081,2024-03-15,0.999722,1.001866,ev_weekly_nav_WP0081_20240315
WP0081,2024-03-22,0.999274,1.002716,ev_weekly_nav_WP0081_20240322
WP0081,2024-03-29,0.999948,1.003598,ev_weekly_nav_WP0081_20240329
WP0081,2024-04-05,0.998856,1.004135,ev_weekly_nav_WP0081_20240405
WP0081,2024-04-12,0.998818,1.004352,ev_weekly_nav_WP0081_20240412
WP0081,2024-04-19,0.999904,1.005273,ev_weekly_nav_WP0081_20240419
WP0081,2024-04-26,0.999953,1.005251,ev_weekly_nav_WP0081_20240426
WP0081,2024-05-03,1.001145,1.005497,ev_weekly_nav_WP0081_20240503
WP0081,2024-05-10,1.002211,1.006278,ev_weekly_nav_WP0081_20240510
WP0081,2024-05-17,1.00405,1.0072,ev_weekly_nav_WP0081_20240517
WP0081,2024-05-24,1.005914,1.007947,ev_weekly_nav_WP0081_20240524
WP0081,2024-05-31,1.004995,1.007477,ev_weekly_nav_WP0081_20240531
WP0081,2024-06-07,1.006473,1.00908,ev_weekly_nav_WP0081_20240607
WP0081,2024-06-14,1.005566,1.01017,ev_weekly_nav_WP0081_20240614
