product_id,date,nav,benchmark_nav,evidence_id
SP0088,2024-03-22,1.086063,1.039366,ev_product_nav_SP0088_11
SP0088,2024-03-29,1.070571,1.075385,ev_product_nav_SP0088_12
SP0088,2024-04-05,1.012008,1.059264,ev_product_nav_SP0088_13
SP0088,2024-04-12,1.032015,1.043137,ev_product_nav_SP0088_14
SP0088,2024-04-19,1.02898,1.058732,ev_product_nav_SP0088_15
SP0088,2024-04-26,1.035063,1.051851,ev_product_nav_SP0088_16
SP0088,2024-05-03,1.05516,1.038712,ev_product_nav_SP0088_17
SP0088,2024-05-10,1.034658,1.052247,ev_product_nav_SP0088_18
SP0088,2024-05-17,1.036319,1.053438,ev_product_nav_SP0088_19
SP0088,2024-05-24,1.012342,1.03292,ev_product_nav_SP0088_20
SP0088,2024-05-31,1.044194,1.057708,ev_product_nav_SP0088_21
SP0088,2024-06-07,1.069657,1.063036,ev_product_nav_SP0088_22
SP0088,2024-06-14,1.086005,1.069333,ev_product_nav_SP0088_23
SP0088,2024-06-21,1.068283,1.055181,ev_product_nav_SP0088_24
SP0088,2024-06-28,1.042434,1.060042,ev_product_nav_SP0088_25
SP0088,2024-07-05,1.010124,1.063708,ev_product_nav_SP0088_26
SP0088,2024-07-12,1.060504,1.081802,ev_product_nav_SP0088_27
SP0088,2024-07-19,1.020477,1.074417,ev_product_nav_SP0088_28
SP0088,2024-07-26,1.023449,1.069985,ev_product_nav_SP0088_29
SP0088,2024-08-02,1.023471,1.060229,ev_product_nav_SP0088_30
SP0088,2024-08-09,1.004431,1.044433,ev_product_nav_SP0088_31
SP0088,2024-08-16,1.011509,1.049028,ev_product_nav_SP0088_32
SP0088,2024-08-23,0.998343,1.074946,ev_product_nav_SP0088_33
SP0088,2024-08-30,0.992196,1.060403,ev_product_nav_SP0088_34
SP0088,2024-09-06,0.996388,1.080881,ev_product_nav_SP0088_35
SP0088,2024-09-13,0.964273,1.076588,ev_product_nav_SP0088_36
SP0088,2024-09-20,0.973823,1.087522,ev_product_nav_SP0088_37
SP0088,2024-09-27,1.001392,1.072567,ev_product_nav_SP0088_38
SP0088,2024-10-04,1.024109,1.085887,ev_product_nav_SP0088_39
SP0088,2024-10-11,1.020825,1.083519,ev_product_nav_SP0088_40
SP0088,2024-10-18,1.023242,1.068932,ev_product_nav_SP0088_41
SP0088,2024-10-25,0.989395,1.066827,ev_product_nav_SP0088_42
SP0088,2024-11-01,1.000598,1.092673,ev_product_nav_SP0088_43
SP0088,2024-11-08,0.998459,1.085227,ev_product_nav_SP0088_44
SP0088,2024-11-15,0.999094,1.094394,ev_product_nav_SP0088_45
SP0088,2024-11-22,1.027581,1.095086,ev_product_nav_SP0088_46
SP0088,2024-11-29,1.032801,1.108671,ev_product_nav_SP0088_47
SP0088,2024-12-06,1.019272,1.126672,ev_product_nav_SP0088_48
SP0088,2024-12-13,1.036676,1.12683,ev_product_nav_SP0088_49
SP0088,2024-12-20,1.054223,1.130362,ev_product_nav_SP0088_50
SP0088,2024-12-27,1.05511,1.118768,ev_product_nav_SP0088_51
SP0088,2025-01-03,1.046675,1.118396,ev_product_nav_SP0088_52
SP0089,2024-05-24,1.003043,1.0,ev_product_nav_SP0089_01
SP0089,2024-05-31,0.994143,1.018174,ev_product_nav_SP0089_02
SP0089,2024-06-07,1.010258,1.040846,ev_product_nav_SP0089_03
SP0089,2024-06-14,1.003553,1.040373,ev_product_nav_SP0089_04
SP0089,2024-06-21,1.017005,1.037072,ev_product_nav_SP0089_05
SP0089,2024-06-28,0.992223,1.033958,ev_product_nav_SP0089_06
SP0089,2024-07-05,0.994775,1.041582,ev_product_nav_SP0089_07
SP0089,2024-07-12,0.998899,1.070495,ev_product_nav_SP0089_08
SP0089,2024-07-19,0.961212,1.080298,ev_product_nav_SP0089_09
SP0089,2024-07-26,0.989081,1.074695,ev_product_nav_SP0089_10
SP0089,2024-08-02,0.970911,1.061295,ev_product_nav_SP0089_11
SP0089,2024-08-09,0.956996,1.062467,ev_product_nav_SP0089_12
SP0089,2024-08-16,0.981987,1.053655,ev_product_nav_SP0089_13
SP0089,2024-08-23,0.936424,1.05709,ev_product_nav_SP0089_14
SP0089,2024-08-30,0.904896,1.096208,ev_product_nav_SP0089_15
SP0089,2024-09-06,0.911374,1.099849,ev_product_nav_SP0089_16
SP0089,2024-09-13,0.89606,1.137925,ev_product_nav_SP0089_17
SP0089,2024-09-20,0.899832,1.114052,ev_product_nav_SP0089_18
SP0089,2024-09-27,0.932781,1.132725,ev_product_nav_SP0089_19
SP0089,2024-10-04,0.894256,1.17659,ev_product_nav_SP0089_20
SP0089,2024-10-11,0.904748,1.1591,ev_product_nav_SP0089_21
SP0089,2024-10-18,0.924057,1.160698,ev_product_nav_SP0089_22
SP0089,2024-10-25,0.935851,1.171582,ev_product_nav_SP0089_23
SP0089,2024-11-01,0.938598,1.17369,ev_product_nav_SP0089_24
SP0089,2024-11-08,0.924794,1.181362,ev_product_nav_SP0089_25
SP0089,2024-11-15,0.896162,1.188511,ev_product_nav_SP0089_26
SP0089,2024-11-22,0.8853,1.183555,ev_product_nav_SP0089_27
SP0089,2024-11-29,0.878107,1.160717,ev_product_nav_SP0089_28
SP0089,2024-12-06,0.877396,1.132296,ev_product_nav_SP0089_29
SP0089,2024-12-13,0.908454,1.155685,ev_product_nav_SP0089_30
SP0089,2024-12-20,0.920089,1.146469,ev_product_nav_SP0089_31
SP0089,2024-12-27,0.918346,1.128094,ev_product_nav_SP0089_32
SP0089,2025-01-03,0.903277,1.120551,ev_product_nav_SP0089_33
SP0090,2024-03-01,0.996053,1.0,ev_product_nav_SP0090_01
SP0090,2024-03-08,0.998147,1.009057,ev_product_nav_SP0090_02
SP0090,2024-03-15,1.006439,1.014135,ev_product_nav_SP0090_03
SP0090,2024-03-22,0.995886,1.016254,ev_product_nav_SP0090_04
SP0090,2024-03-29,1.010838,1.025159,ev_product_nav_SP0090_05
SP0090,2024-04-05,1.018406,1.019585,ev_product_nav_SP0090_06
SP0090,2024-04-12,1.017278,1.028801,ev_product_nav_SP0090_07
SP0090,2024-04-19,0.99946,1.025958,ev_product_nav_SP0090_08
SP0090,2024-04-26,1.011834,1.0133,ev_product_nav_SP0090_09
SP0090,2024-05-03,1.015235,1.021831,ev_product_nav_SP0090_10
SP0090,2024-05-10,1.011819,1.025229,ev_product_nav_SP0090_11
SP0090,2024-05-17,1.006964,1.020983,ev_product_nav_SP0090_12
SP0090,2024-05-24,1.020615,1.023786,ev_product_nav_SP0090_13
SP0090,2024-05-31,1.031096,1.03964,ev_product_nav_SP0090_14
SP0090,2024-06-07,1.042432,1.040519,ev_product_nav_SP0090_15
SP0090,2024-06-14,1.032504,1.04045,ev_product_nav_SP0090_16
SP0090,2024-06-21,1.031436,1.050176,ev_product_nav_SP0090_17
SP0090,2024-06-28,1.057593,1.047446,ev_product_nav_SP0090_18
SP0090,2024-07-05,1.044259,1.05173,ev_product_nav_SP0090_19
SP0090,2024-07-12,1.060682,1.055497,ev_product_nav_SP0090_20
SP0090,2024-07-19,1.053986,1.065583,ev_product_nav_SP0090_21
SP0090,2024-07-26,1.053783,1.062312,ev_product_nav_SP0090_22
SP0090,2024-08-02,1.052213,1.06955,ev_product_nav_SP0090_23
SP0090,2024-08-09,1.048381,1.082371,ev_product_nav_SP0090_24
SP0090,2024-08-16,1.039752,1.075426,ev_product_nav_SP0090_25
SP0090,2024-08-23,1.055438,1.080835,ev_product_nav_SP0090_26
SP0090,2024-08-30,1.0478,1.091395,ev_product_nav_SP0090_27
SP0090,2024-09-06,1.042598,1.094311,ev_product_nav_SP0090_28
SP0090,2024-09-13,1.062099,1.095299,ev_product_nav_SP0090_29
SP0090,2024-09-20,1.062944,1.090744,ev_product_nav_SP0090_30
SP0090,2024-09-27,1.057658,1.095143,ev_product_nav_SP0090_31
SP0090,2024-10-04,1.051384,1.092084,ev_product_nav_SP0090_32
SP0090,2024-10-11,1.037191,1.084327,ev_product_nav_SP0090_33
SP0090,2024-10-18,1.039439,1.096619,ev_product_nav_SP0090_34
SP0090,2024-10-25,1.039686,1.102647,ev_product_nav_SP0090_35
SP0090,2024-11-01,1.022971,1.107144,ev_product_nav_SP0090_36
SP0090,2024-11-08,1.033625,1.12044,ev_product_nav_SP0090_37
SP0090,2024-11-15,1.040957,1.12279,ev_product_nav_SP0090_38
SP0090,2024-11-22,1.038752,1.128662,ev_product_nav_SP0090_39
SP0090,2024-11-29,1.027543,1.12543,ev_product_nav_SP0090_40
SP0090,2024-12-06,1.011518,1.121459,ev_product_nav_SP0090_41
SP0090,2024-12-13,1.022958,1.126062,ev_product_nav_SP0090_42
SP0090,2024-12-20,1.01408,1.13693,ev_product_nav_SP0090_43
SP0090,2024-12-27,0.996634,1.131436,ev_product_nav_SP0090_44
SP0090,2025-01-03,1.00014,1.132126,ev_product_nav_SP0090_45
SP0091,2024-06-28,0.99788,1.0,ev_product_nav_SP0091_01
SP0091,2024-07-05,0.997948,0.999121,ev_product_nav_SP0091_02
SP0091,2024-07-12,0.997863,0.996431,ev_product_nav_SP0091_03
SP0091,2024-07-19,0.997844,0.995502,ev_product_nav_SP0091_04
SP0091,2024-07-26,0.997688,0.99162,ev_product_nav_SP0091_05
SP0091,2024-08-02,0.997851,0.988554,ev_product_nav_SP0091_06
SP0091,2024-08-09,0.997564,0.990402,ev_product_nav_SP0091_07
SP0091,2024-08-16,0.998121,0.9935,ev_product_nav_SP0091_08
SP0091,2024-08-23,0.997789,0.989851,ev_product_nav_SP0091_09
SP0091,2024-08-30,0.998178,0.996687,ev_product_nav_SP0091_10
SP0091,2024-09-06,0.998524,1.002778,ev_product_nav_SP0091_11
SP0091,2024-09-13,0.998592,1.005927,ev_product_nav_SP0091_12
SP0091,2024-09-20,0.998894,1.005985,ev_product_nav_SP0091_13
SP0091,2024-09-27,0.99915,1.004671,ev_product_nav_SP0091_14
SP0091,2024-10-04,0.999274,1.003957,ev_product_nav_SP0091_15
SP0091,2024-10-11,0.998902,1.007152,ev_product_nav_SP0091_16
SP0091,2024-10-18,0.998917,1.004435,ev_product_nav_SP0091_17
SP0091,2024-10-25,0.999034,0.999771,ev_product_nav_SP0091_18
SP0091,2024-11-01,0.999182,0.999512,ev_product_nav_SP0091_19
SP0091,2024-11-08,0.999321,0.998498,ev_product_nav_SP0091_20
SP0091,2024-11-15,0.999815,0.995097,ev_product_nav_SP0091_21
SP0091,2024-11-22,0.999729,0.997591,ev_product_nav_SP0091_22
SP0091,2024-11-29,0.999547,1.00243,ev_product_nav_SP0091_23
SP0091,2024-12-06,0.999569,1.00007,ev_product_nav_SP0091_24
SP0091,2024-12-13,0.999947,0.996786,ev_product_nav_SP0091_25
SP0091,2024-12-20,1.00032,0.996637,ev_product_nav_SP0091_26
SP0091,2024-12-27,1.00032,0.996116,ev_product_nav_SP0091_27
SP0091,2025-01-03,1.000596,0.997751,ev_product_nav_SP0091_28
SP0092,2024-06-07,1.001876,1.0,ev_product_nav_SP0092_01
SP0092,2024-06-14,1.009741,0.998313,ev_product_nav_SP0092_02
SP0092,2024-06-21,1.005842,0.996934,ev_product_nav_SP0092_03
SP0092,2024-06-28,1.006124,1.001238,ev_product_nav_SP0092_04
SP0092,2024-07-05,1.004437,1.001817,ev_product_nav_SP0092_05
SP0092,2024-07-12,1.000532,1.003477,ev_product_nav_SP0092_06
SP0092,2024-07-19,1.002976,1.001774,ev_product_nav_SP0092_07
SP0092,2024-07-26,0.997625,0.997301,ev_product_nav_SP0092_08
SP0092,2024-08-02,0.996734,0.998164,ev_product_nav_SP0092_09
SP0092,2024-08-09,1.002055,1.001358,ev_product_nav_SP0092_10
SP0092,2024-08-16,1.001545,1.004029,ev_product_nav_SP0092_11
SP0092,2024-08-23,1.001886,1.004568,ev_product_nav_SP0092_12
SP0092,2024-08-30,0.997155,1.004492,ev_product_nav_SP0092_13
SP0092,2024-09-06,0.998887,1.005287,ev_product_nav_SP0092_14
SP0092,2024-09-13,0.998974,0.999946,ev_product_nav_SP0092_15
SP0092,2024-09-20,0.993614,1.004563,ev_product_nav_SP0092_16
SP0092,2024-09-27,0.990784,1.003759,ev_product_nav_SP0092_17
SP0092,2024-10-04,0.995653,1.004917,ev_product_nav_SP0092_18
SP0092,2024-10-11,1.001923,1.005025,ev_product_nav_SP0092_19
SP0092,2024-10-18,0.999671,1.005317,ev_product_nav_SP0092_20
SP0092,2024-10-25,0.998047,1.008016,ev_product_nav_SP0092_21
SP0092,2024-11-01,1.000722,1.009861,ev_product_nav_SP0092_22
SP0092,2024-11-08,0.997306,1.007472,ev_product_nav_SP0092_23
SP0092,2024-11-15,0.999572,1.005358,ev_product_nav_SP0092_24
SP0092,2024-11-22,1.00341,1.004448,ev_product_nav_SP0092_25
SP0092,2024-11-29,1.005283,1.002792,ev_product_nav_SP0092_26
SP0092,2024-12-06,1.007972,1.001536,ev_product_nav_SP0092_27
SP0092,2024-12-13,1.006587,1.000245,ev_product_nav_SP0092_28
SP0092,2024-12-20,1.006174,0.997888,ev_product_nav_SP0092_29
SP0092,2024-12-27,0.999804,0.999833,ev_product_nav_SP0092_30
SP0092,2025-01-03,0.996153,1.003048,ev_product_nav_SP0092_31
SP0093,2024-04-05,1.000712,1.0,ev_product_nav_SP0093_01
SP0093,2024-04-12,0.996471,1.000547,ev_product_nav_SP0093_02
SP0093,2024-04-19,0.995064,1.000185,ev_product_nav_SP0093_03
SP0093,2024-04-26,0.989322,1.002386,ev_product_nav_SP0093_04
SP0093,2024-05-03,0.992685,1.002046,ev_product_nav_SP0093_05
SP0093,2024-05-10,0.985457,1.000771,ev_product_nav_SP0093_06
SP0093,2024-05-17,0.981397,0.997119,ev_product_nav_SP0093_07
SP0093,2024-05-24,0.984001,1.005906,ev_product_nav_SP0093_08
SP0093,2024-05-31,0.980764,1.008807,ev_product_nav_SP0093_09
SP0093,2024-06-07,0.981863,1.008645,ev_product_nav_SP0093_10
SP0093,2024-06-14,0.984279,1.005248,ev_product_nav_SP0093_11
SP0093,2024-06-21,0.982483,0.999311,ev_product_nav_SP0093_12
SP0093,2024-06-28,0.990185,0.994535,ev_product_nav_SP0093_13
SP0093,2024-07-05,0.988014,0.999467,ev_product_nav_SP0093_14
SP0093,2024-07-12,0.988651,0.998767,ev_product_nav_SP0093_15
SP0093,2024-07-19,0.982997,1.000162,ev_product_nav_SP0093_16
SP0093,2024-07-26,0.984334,1.000174,ev_product_nav_SP0093_17
SP0093,2024-08-02,0.984508,1.000144,ev_product_nav_SP0093_18
SP0093,2024-08-09,0.989007,1.000044,ev_product_nav_SP0093_19
SP0093,2024-08-16,0.987743,1.003663,ev_product_nav_SP0093_20
SP0093,2024-08-23,0.993573,1.006114,ev_product_nav_SP0093_21
SP0093,2024-08-30,0.99643,1.006617,ev_product_nav_SP0093_22
SP0093,2024-09-06,0.998402,1.001494,ev_product_nav_SP0093_23
SP0093,2024-09-13,0.995356,1.000108,ev_product_nav_SP0093_24
SP0093,2024-09-20,0.994755,0.99869,ev_product_nav_SP0093_25
SP0093,2024-09-27,0.997924,0.99322,ev_product_nav_SP0093_26
SP0093,2024-10-04,0.996875,0.991935,ev_product_nav_SP0093_27
SP0093,2024-10-11,0.994687,0.993015,ev_product_nav_SP0093_28
SP0093,2024-10-18,0.995721,0.993317,ev_product_nav_SP0093_29
SP0093,2024-10-25,0.99328,0.990886,ev_product_nav_SP0093_30
SP0093,2024-11-01,0.996306,0.986562,ev_product_nav_SP0093_31
SP0093,2024-11-08,0.994058,0.992311,ev_product_nav_SP0093_32
SP0093,2024-11-15,0.993303,0.993351,ev_product_nav_SP0093_33
SP0093,2024-11-22,0.990658,0.996119,ev_product_nav_SP0093_34
SP0093,2024-11-29,0.993616,1.001892,ev_product_nav_SP0093_35
SP0093,2024-12-06,0.996779,1.000664,ev_product_nav_SP0093_36
SP0093,2024-12-13,0.996857,0.996477,ev_product_nav_SP0093_37
SP0093,2024-12-20,0.994238,0.998943,ev_product_nav_SP0093_38
SP0093,2024-12-27,0.995851,1.003399,ev_product_nav_SP0093_39
SP0093,2025-01-03,0.994562,1.005001,ev_product_nav_SP0093_40
SP0094,2024-05-03,1.000666,1.0,ev_product_nav_SP0094_01
SP0094,2024-05-10,0.998019,1.000445,ev_product_nav_SP0094_02
SP0094,2024-05-17,1.012374,0.996253,ev_product_nav_SP0094_03
SP0094,2024-05-24,1.003168,1.002305,ev_product_nav_SP0094_04
SP0094,2024-05-31,0.999338,0.988857,ev_product_nav_SP0094_05
SP0094,2024-06-07,0.9812,0.996838,ev_product_nav_SP0094_06
SP0094,2024-06-14,0.976075,1.006485,ev_product_nav_SP0094_07
SP0094,2024-06-21,0.972044,1.011757,ev_product_nav_SP0094_08
SP0094,2024-06-28,0.984327,1.00496,ev_product_nav_SP0094_09
SP0094,2024-07-05,0.981535,0.997312,ev_product_nav_SP0094_10
SP0094,2024-07-12,0.989042,0.988299,ev_product_nav_SP0094_11
SP0094,2024-07-19,0.954989,0.986278,ev_product_nav_SP0094_12
SP0094,2024-07-26,0.960421,0.98743,ev_product_nav_SP0094_13
SP0094,2024-08-02,0.943792,0.989741,ev_product_nav_SP0094_14
SP0094,2024-08-09,0.952552,0.974814,ev_product_nav_SP0094_15
SP0094,2024-08-16,0.971592,0.974838,ev_product_nav_SP0094_16
SP0094,2024-08-23,0.964197,0.969711,ev_product_nav_SP0094_17
SP0094,2024-08-30,0.974761,0.952358,ev_product_nav_SP0094_18
SP0094,2024-09-06,0.989932,0.962518,ev_product_nav_SP0094_19
SP0094,2024-09-13,0.99059,0.971083,ev_product_nav_SP0094_20
SP0094,2024-09-20,0.986003,1.00056,ev_product_nav_SP0094_21
SP0094,2024-09-27,1.004926,0.992583,ev_product_nav_SP0094_22
SP0094,2024-10-04,0.993278,0.992777,ev_product_nav_SP0094_23
SP0094,2024-10-11,0.983439,0.986583,ev_product_nav_SP0094_24
SP0094,2024-10-18,0.981882,0.982722,ev_product_nav_SP0094_25
SP0094,2024-10-25,0.985031,0.979228,ev_product_nav_SP0094_26
SP0094,2024-11-01,0.997185,0.981833,ev_product_nav_SP0094_27
SP0094,2024-11-08,1.016654,0.984091,ev_product_nav_SP0094_28
SP0094,2024-11-15,1.023941,0.987109,ev_product_nav_SP0094_29
SP0094,2024-11-22,1.03406,0.989891,ev_product_nav_SP0094_30
SP0094,2024-11-29,1.029595,0.980733,ev_product_nav_SP0094_31
SP0094,2024-12-06,1.030876,0.963678,ev_product_nav_SP0094_32
SP0094,2024-12-13,1.018381,0.963518,ev_product_nav_SP0094_33
SP0094,2024-12-20,1.015604,0.975188,ev_product_nav_SP0094_34
SP0094,2024-12-27,1.017895,0.985167,ev_product_nav_SP0094_35
SP0094,2025-01-03,1.026128,0.982833,ev_product_nav_SP0094_36
SP0095,2024-04-19,1.001374,1.0,ev_product_nav_SP0095_01
SP0095,2024-04-26,1.054862,1.049743,ev_product_nav_SP0095_02
SP0095,2024-05-03,1.041557,1.064932,ev_product_nav_SP0095_03
SP0095,2024-05-10,1.083364,1.095104,ev_product_nav_SP0095_04
SP0095,2024-05-17,1.125592,1.129569,ev_product_nav_SP0095_05
SP0095,2024-05-24,1.115575,1.145754,ev_product_nav_SP0095_06
SP0095,2024-05-31,1.14584,1.148975,ev_product_nav_SP0095_07
SP0095,2024-06-07,1.023602,1.115185,ev_product_nav_SP0095_08
SP0095,2024-06-14,0.911622,1.078683,ev_product_nav_SP0095_09
SP0095,2024-06-21,0.865467,1.071515,ev_product_nav_SP0095_10
SP0095,2024-06-28,0.892223,1.071574,ev_product_nav_SP0095_11
SP0095,2024-07-05,0.866316,1.090371,ev_product_nav_SP0095_12
SP0095,2024-07-12,0.900208,1.136396,ev_product_nav_SP0095_13
SP0095,2024-07-19,0.880184,1.070547,ev_product_nav_SP0095_14
SP0095,2024-07-26,0.857895,1.078226,ev_product_nav_SP0095_15
SP0095,2024-08-02,0.836805,1.130798,ev_product_nav_SP0095_16
SP0095,2024-08-09,0.83769,1.176527,ev_product_nav_SP0095_17
SP0095,2024-08-16,0.86455,1.165004,ev_product_nav_SP0095_18
SP0095,2024-08-23,0.848091,1.158179,ev_product_nav_SP0095_19
SP0095,2024-08-30,0.818365,1.067506,ev_product_nav_SP0095_20
SP0095,2024-09-06,0.814464,1.06286,ev_product_nav_SP0095_21
SP0095,2024-09-13,0.824918,1.131803,ev_product_nav_SP0095_22
SP0095,2024-09-20,0.846367,1.07218,ev_product_nav_SP0095_23
SP0095,2024-09-27,0.817269,1.108936,ev_product_nav_SP0095_24
SP0095,2024-10-04,0.807553,1.146955,ev_product_nav_SP0095_25
SP0095,2024-10-11,0.833921,1.118243,ev_product_nav_SP0095_26
SP0095,2024-10-18,0.869564,1.067587,ev_product_nav_SP0095_27
SP0095,2024-10-25,0.913088,1.043889,ev_product_nav_SP0095_28
SP0095,2024-11-01,0.856901,1.043573,ev_product_nav_SP0095_29
SP0095,2024-11-08,0.896283,1.05576,ev_product_nav_SP0095_30
SP0095,2024-11-15,0.880565,1.063573,ev_product_nav_SP0095_31
SP0095,2024-11-22,0.917132,1.07921,ev_product_nav_SP0095_32
SP0095,2024-11-29,0.949456,1.042058,ev_product_nav_SP0095_33
SP0095,2024-12-06,0.983861,1.059807,ev_product_nav_SP0095_34
SP0095,2024-12-13,1.012798,1.053148,ev_product_nav_SP0095_35
SP0095,2024-12-20,1.030849,1.126609,ev_product_nav_SP0095_36
SP0095,2024-12-27,1.044994,1.173934,ev_product_nav_SP0095_37
SP0095,2025-01-03,0.996883,1.129162,ev_product_nav_SP0095_38
SP0096,2024-06-28,0.996122,1.0,ev_product_nav_SP0096_01
SP0096,2024-07-05,1.012613,1.001039,ev_product_nav_SP0096_02
SP0096,2024-07-12,1.007335,0.997377,ev_product_nav_SP0096_03
SP0096,2024-07-19,0.989642,1.004435,ev_product_nav_SP0096_04
SP0096,2024-07-26,0.983475,1.001085,ev_product_nav_SP0096_05
SP0096,2024-08-02,0.975055,0.988621,ev_product_nav_SP0096_06
SP0096,2024-08-09,0.981101,0.986075,ev_product_nav_SP0096_07
SP0096,2024-08-16,0.959041,0.988488,ev_product_nav_SP0096_08
SP0096,2024-08-23,0.960044,0.982971,ev_product_nav_SP0096_09
SP0096,2024-08-30,0.964855,0.973524,ev_product_nav_SP0096_10
SP0096,2024-09-06,0.962065,0.990311,ev_product_nav_SP0096_11
SP0096,2024-09-13,0.955765,0.992908,ev_product_nav_SP0096_12
SP0096,2024-09-20,0.957275,0.990431,ev_product_nav_SP0096_13
SP0096,2024-09-27,0.945208,0.984997,ev_product_nav_SP0096_14
SP0096,2024-10-04,0.935073,0.989987,ev_product_nav_SP0096_15
SP0096,2024-10-11,0.933507,0.976105,ev_product_nav_SP0096_16
SP0096,2024-10-18,0.959786,0.978222,ev_product_nav_SP0096_17
SP0096,2024-10-25,0.971909,0.971561,ev_product_nav_SP0096_18
SP0096,2024-11-01,0.964134,0.980348,ev_product_nav_SP0096_19
SP0096,2024-11-08,0.96229,0.972459,ev_product_nav_SP0096_20
SP0096,2024-11-15,0.971641,0.984595,ev_product_nav_SP0096_21
SP0096,2024-11-22,0.978869,0.985387,ev_product_nav_SP0096_22
SP0096,2024-11-29,0.966414,0.966631,ev_product_nav_SP0096_23
SP0096,2024-12-06,0.963886,0.959697,ev_product_nav_SP0096_24
SP0096,2024-12-13,0.958615,0.98393,ev_product_nav_SP0096_25
SP0096,2024-12-20,0.935408,0.988985,ev_product_nav_SP0096_26
SP0096,2024-12-27,0.926151,0.997419,ev_product_nav_SP0096_27
SP0096,2025-01-03,0.92242,1.004888,ev_product_nav_SP0096_28
SP0097,2024-06-14,0.995394,1.0,ev_product_nav_SP0097_01
SP0097,2024-06-21,1.016483,1.007727,ev_product_nav_SP0097_02
SP0097,2024-06-28,1.020782,1.009388,ev_product_nav_SP0097_03
SP0097,2024-07-05,1.025902,1.024767,ev_product_nav_SP0097_04
SP0097,2024-07-12,1.014826,1.019346,ev_product_nav_SP0097_05
SP0097,2024-07-19,1.000637,1.039062,ev_product_nav_SP0097_06
SP0097,2024-07-26,1.012231,1.074381,ev_product_nav_SP0097_07
SP0097,2024-08-02,1.009348,1.069873,ev_product_nav_SP0097_08
SP0097,2024-08-09,1.028314,1.056169,ev_product_nav_SP0097_09
SP0097,2024-08-16,1.019769,1.077467,ev_product_nav_SP0097_10
SP0097,2024-08-23,1.004462,1.060326,ev_product_nav_SP0097_11
SP0097,2024-08-30,1.008888,1.061182,ev_product_nav_SP0097_12
SP0097,2024-09-06,1.00233,1.052205,ev_product_nav_SP0097_13
SP0097,2024-09-13,1.010827,1.049633,ev_product_nav_SP0097_14
SP0097,2024-09-20,1.022019,1.049936,ev_product_nav_SP0097_15
SP0097,2024-09-27,1.031944,1.066859,ev_product_nav_SP0097_16
SP0097,2024-10-04,1.046001,1.079678,ev_product_nav_SP0097_17
SP0097,2024-10-11,1.036491,1.092333,ev_product_nav_SP0097_18
SP0097,2024-10-18,1.043273,1.090201,ev_product_nav_SP0097_19
SP0097,2024-10-25,1.005044,1.067223,ev_product_nav_SP0097_20
SP0097,2024-11-01,1.008474,1.08216,ev_product_nav_SP0097_21
SP0097,2024-11-08,1.009233,1.083714,ev_product_nav_SP0097_22
SP0097,2024-11-15,0.994293,1.076336,ev_product_nav_SP0097_23
SP0097,2024-11-22,0.996654,1.068064,ev_product_nav_SP0097_24
SP0097,2024-11-29,1.006195,1.076692,ev_product_nav_SP0097_25
SP0097,2024-12-06,0.989317,1.074422,ev_product_nav_SP0097_26
SP0097,2024-12-13,0.979982,1.080616,ev_product_nav_SP0097_27
SP0097,2024-12-20,0.974127,1.081766,ev_product_nav_SP0097_28
SP0097,2024-12-27,0.969224,1.070753,ev_product_nav_SP0097_29
SP0097,2025-01-03,0.967503,1.048831,ev_product_nav_SP0097_30
SP0098,2024-02-09,0.998306,1.0,ev_product_nav_SP0098_01
SP0098,2024-02-16,0.988906,1.03119,ev_product_nav_SP0098_02
SP0098,2024-02-23,0.999745,1.035508,ev_product_nav_SP0098_03
SP0098,2024-03-01,0.97547,1.032137,ev_product_nav_SP0098_04
SP0098,2024-03-08,0.979516,1.02566,ev_product_nav_SP0098_05
SP0098,2024-03-15,1.016114,1.033326,ev_product_nav_SP0098_06
SP0098,2024-03-22,1.045081,1.034132,ev_product_nav_SP0098_07
SP0098,2024-03-29,1.043735,1.056283,ev_product_nav_SP0098_08
SP0098,2024-04-05,1.036252,1.047584,ev_product_nav_SP0098_09
SP0098,2024-04-12,1.048151,1.050413,ev_product_nav_SP0098_10
SP0098,2024-04-19,1.049434,1.020981,ev_product_nav_SP0098_11
SP0098,2024-04-26,1.037048,1.022053,ev_product_nav_SP0098_12
SP0098,2024-05-03,1.043868,0.997318,ev_product_nav_SP0098_13
SP0098,2024-05-10,1.067588,0.973052,ev_product_nav_SP0098_14
SP0098,2024-05-17,1.059386,0.963111,ev_product_nav_SP0098_15
SP0098,2024-05-24,1.08696,0.960324,ev_product_nav_SP0098_16
SP0098,2024-05-31,1.086096,0.975149,ev_product_nav_SP0098_17
SP0098,2024-06-07,1.087859,0.980447,ev_product_nav_SP0098_18
SP0098,2024-06-14,1.07543,0.986424,ev_product_nav_SP0098_19
SP0098,2024-06-21,1.081289,0.98641,ev_product_nav_SP0098_20
SP0098,2024-06-28,1.091845,0.981114,ev_product_nav_SP0098_21
SP0098,2024-07-05,1.103875,0.99341,ev_product_nav_SP0098_22
SP0098,2024-07-12,1.151971,0.991349,ev_product_nav_SP0098_23
SP0098,2024-07-19,1.126589,1.004572,ev_product_nav_SP0098_24
SP0098,2024-07-26,1.147953,1.010566,ev_product_nav_SP0098_25
SP0098,2024-08-02,1.132578,1.015323,ev_product_nav_SP0098_26
SP0098,2024-08-09,1.145082,1.031514,ev_product_nav_SP0098_27
